cluster_id,id,article_id,model,name,type,entity_id,paragraph,sentence
805459ca-5ccf-4002-b5a7-ad12815a064c,27303870,331842,english.all.3class.distsim.crf.ser,Fish,PERSON,85567,6,2
805459ca-5ccf-4002-b5a7-ad12815a064c,27303878,331842,english.all.3class.distsim.crf.ser,Fish,PERSON,85567,8,2
805459ca-5ccf-4002-b5a7-ad12815a064c,27303954,331842,english.all.3class.distsim.crf.ser,Fish,PERSON,85567,20,2
805459ca-5ccf-4002-b5a7-ad12815a064c,27303857,331842,english.all.3class.distsim.crf.ser,Daniel Fish,PERSON,85567,1,2
81b60d8f-8edf-496b-93e1-ad2ebc15baaf,45289237,424080,english.all.3class.distsim.crf.ser,Kevin McCarthy,PERSON,18473,4,2
82281f3f-2eef-4424-836f-57c792ddfd43,45319815,424236,english.all.3class.distsim.crf.ser,Castro,PERSON,15253,8,1
82281f3f-2eef-4424-836f-57c792ddfd43,45153996,423614,english.all.3class.distsim.crf.ser,Julian Castro,PERSON,15253,7,1
82281f3f-2eef-4424-836f-57c792ddfd43,45319811,424236,english.all.3class.distsim.crf.ser,Julian Castro,PERSON,15253,7,1
831121cf-29f3-45e8-8df5-df19fac9e932,45271626,423930,english.all.3class.distsim.crf.ser,Stina Blackstenius,PERSON,851192,1,1
839d4a7d-622a-4ce3-a34f-5f8b80a7649b,27303905,331842,english.all.3class.distsim.crf.ser,Curly McLain,PERSON,709456,13,2
